LTER,Site,Species,MSE,b,coef_int,coef_slope,Pr_int,Pr_slope,logLik,length,Y1,Y2,Feeding,Habitat,Pollinator,Order
CedarCreek,sweep2,Delphacodes undet,1.071529957,0.158160913,0.427835355,-0.887333721,0.543775007,0.489217928,4.439954122,10,1996,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep2,Myrmica americana,0.981811927,0.404837675,-0.834498211,1.614589904,0.342281924,0.300368377,5.232946724,10,1996,2006,omnivore,terrestrial,n,Hymenoptera
CedarCreek,sweep2,Conocephalus saltans,1.253104049,0.999999952,1.708363884,-1.274722393,0.999635652,0.72916769,5.811730098,10,1996,2006,herbivore,terrestrial,n,Orthoptera
CedarCreek,sweep2,Tychius undet,0.435502339,-0.12004832,1.078406745,-2.391239936,0.014190745,0.005596803,7.587489054,10,1996,2006,herbivore,terrestrial,n,Coleoptera
CedarCreek,sweep2,Hylemya undet,0.666588995,0.366219026,0.840897837,-1.975888567,0.233456071,0.12624639,6.708374328,10,1996,2006,herbivore,terrestrial,n,Diptera
CedarCreek,sweep2,Medeterus undet,0.67140445,-0.352637237,0.820797648,-1.741400506,0.056414779,0.034576236,5.480082854,10,1996,2006,carnivore,terrestrial,n,Diptera
CedarCreek,sweep2,Paratrechina parvula,0.633428374,0.76916881,0.681360645,-1.590990703,0.577068262,0.399586096,7.806393872,10,1996,2006,omnivore,terrestrial,n,Hymenoptera
CedarCreek,sweep2,Crambus undet,0.408479708,-0.043497219,1.134691419,-2.507119833,0.012464737,0.004828507,7.966271781,10,1996,2006,herbivore,terrestrial,y,Lepidoptera
CedarCreek,sweep2,Metaphidippus undet,0.597065136,0.867201818,0.376750483,-1.031555029,0.809767744,0.619545978,8.324139161,10,1996,2006,carnivore,terrestrial,n,Araneae
CedarCreek,sweep2,Pachyschelus laevigatus,0.175447859,0.908462205,1.078148244,-2.214217249,0.306892033,0.0909561,13.35320248,10,1996,2006,herbivore,terrestrial,n,Coleoptera
CedarCreek,sweep2,Coccinella 7-punctata,0.707398809,-0.514932892,-0.262169958,0.529479198,0.467966647,0.433853437,4.988801942,10,1996,2006,carnivore,terrestrial,n,Coleoptera
CedarCreek,sweep2,Pegomya undet,0.79952853,0.048960418,0.810767926,-1.768177843,0.165784856,0.106380289,5.429713163,10,1996,2006,herbivore,terrestrial,n,Diptera
CedarCreek,sweep2,Pipunculus undet,0.944539802,0.030475074,0.597821707,-1.301643572,0.324448235,0.246954038,4.732841894,10,1996,2006,,terrestrial,,Diptera
CedarCreek,sweep2,Psen undet,0.496551754,-0.245761617,1.010443582,-2.250374418,0.017518571,0.007139567,6.861454461,10,1996,2006,parasitoid,terrestrial,n,Hymenoptera
CedarCreek,sweep2,Acanthepeira stellata,0.519036004,0.421396094,1.165686668,-2.41031019,0.09356072,0.055726067,7.814736291,10,1996,2006,carnivore,terrestrial,n,Araneae
CedarCreek,sweep2,Mordellistena undet,0.449351194,0.203929295,1.089076253,-2.418245652,0.043756506,0.018756972,7.994309231,10,1996,2006,herbivore,terrestrial,n,Coleoptera
CedarCreek,sweep2,Stenopa vulnerata,1.131895478,0.987239071,2.518165669,-2.926093007,0.715509666,0.402581346,6.170359881,10,1996,2006,herbivore,terrestrial,n,Diptera
CedarCreek,sweep2,Geocoris undet,0.65590412,-0.497508075,0.462563665,-1.159316083,0.204144012,0.100514994,5.323009388,10,1996,2006,omnivore,terrestrial,n,Hemiptera
CedarCreek,sweep2,Chlamydatus associatus,0.812944518,-0.154125813,0.667522665,-1.455055477,0.185528336,0.12573053,5.036420039,10,1996,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep2,Stictopleurus punctiventris,1.187475982,0.343554005,0.260879989,-0.37453039,0.766692405,0.810675239,4.356429287,10,1996,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep2,Pristocera armifera,0.631855526,0.575362664,0.7109819,-1.714632978,0.414073522,0.255803243,7.346161947,10,1996,2006,parasitoid,terrestrial,n,Hymenoptera
CedarCreek,sweep2,Misumenops asperatus,0.819435686,0.516970774,0.743696966,-1.645089336,0.415812254,0.303209499,6.18105463,10,1996,2006,carnivore,terrestrial,n,Araneae
CedarCreek,sweep2,Chauliognathus pennsylvanicus,0.74678063,0.161251083,0.808178949,-1.795323083,0.190397875,0.117818131,5.889474505,10,1996,2006,herbivore,terrestrial,y,Coleoptera
CedarCreek,sweep2,Dolichopus undet,0.922744089,0.400511424,0.649110135,-1.327171958,0.439206566,0.373382185,5.472814441,10,1996,2006,carnivore,terrestrial,n,Diptera
CedarCreek,sweep2,Schoenomyza undet,0.744097585,0.35846288,0.90313569,-1.948049583,0.222946279,0.147291033,6.253839367,10,1996,2006,omnivore,terrestrial,n,Diptera
CedarCreek,sweep2,Leptocera(Rachispoda) undet,0.435026465,-0.202614299,1.132920678,-2.483328166,0.008404119,0.003371209,7.459903052,10,1996,2006,detritivore,terrestrial,n,Diptera
CedarCreek,sweep2,Leptocera undet,0.791921692,-0.361431745,0.481347099,-0.969118227,0.260869285,0.226732294,4.805070353,10,1996,2006,detritivore,terrestrial,n,Diptera
CedarCreek,sweep2,Mesograpta marginata,0.552431264,-0.638434711,0.334331704,-0.772741427,0.273899326,0.185129897,5.733640805,10,1996,2006,herbivore,terrestrial,y,Diptera
CedarCreek,sweep2,Alydus eurinus,0.911054106,0.36207834,0.567034889,-1.298924149,0.476566858,0.363502221,5.450888378,10,1996,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep2,Bombus griseocollis,0.891377259,0.111142776,0.723020594,-1.630310084,0.255957807,0.168153547,5.097319852,10,1996,2006,herbivore,terrestrial,y,Hymenoptera
CedarCreek,sweep2,Aphanogmus? undet,0.546786647,-0.075619235,0.995994712,-2.201808176,0.037393209,0.017242456,6.748287144,10,1996,2006,parasitoid,terrestrial,n,Hymenoptera
CedarCreek,sweep2,Trisulcus undet,1.422593383,0.999999967,1.775821581,-1.696622665,0.999704757,0.666062076,5.304298871,10,1996,2006,parasitoid ,terrestrial,n,Hymenoptera
CedarCreek,sweep2,Melanoplus femurrubrum,0.53269745,0.400716721,1.049054911,-2.276842215,0.121697162,0.065965818,7.670802123,10,1996,2006,herbivore,terrestrial,n,Orthoptera
CedarCreek,sweep2,Melanoplus sanguinipes,0.487666428,0.133706106,1.070856199,-2.365327119,0.042970951,0.019281789,7.547580501,10,1996,2006,herbivore,terrestrial,n,Orthoptera
CedarCreek,sweep2,Conocephalus fasciatus,0.714288436,0.999999971,1.513131894,-1.739956776,0.999664035,0.534930197,8.060098715,10,1996,2006,herbivore,terrestrial,n,Orthoptera
CedarCreek,sweep2,Odontocorynus scutellumalbum,0.629797584,0.048343113,0.959249124,-2.123783854,0.076400285,0.039128713,6.383198488,10,1996,2006,herbivore,terrestrial,n,Coleoptera
CedarCreek,sweep2,Agromyza undet,0.766708,0.004214015,0.808437335,-1.777250984,0.14636225,0.089804446,5.524564526,10,1996,2006,herbivore,terrestrial,Y,Diptera
CedarCreek,sweep2,Phymata pennsylvanica,0.665562488,-0.207426304,0.860463879,-1.940937324,0.064827194,0.031247107,5.751288593,10,1996,2006,carnivore,terrestrial,n,Hemiptera
CedarCreek,sweep2,Macroteleia undet,0.525701159,0.236757167,1.05047375,-2.314383368,0.072440803,0.035309024,7.423641063,10,1996,2006,parasitoid,terrestrial,n,Hymenoptera
CedarCreek,sweep2,Neoconocephalus ensiger,0.602460716,-0.11024326,0.933787604,-2.090211047,0.051884883,0.02424681,6.30506203,10,1996,2006,herbivore,terrestrial,n,Orthoptera
CedarCreek,sweep2,Homaemus undet,0.916467429,-0.277834451,0.219240483,-0.601780828,0.639757954,0.492302617,4.358226666,10,1996,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep2,Cicadula mellus,1.131895478,0.987239071,2.518165669,-2.926093007,0.715509666,0.402581346,6.170359881,10,1996,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep2,Neogonatopus undet,0.571573594,0.989644669,1.263148732,-1.089206093,0.816210625,0.656933846,8.912392116,10,1996,2006,parasitoid,terrestrial,n,Hymenoptera
CedarCreek,sweep2,Philygria opposita,1.583805864,0.976569907,2.178175517,-1.72731307,0.718308367,0.665654431,4.787155679,10,1996,2006,herbivore,terrestrial,y,Diptera
CedarCreek,sweep2,Myrmosa undet,0.688988596,-0.278336981,0.66895864,-1.542977405,0.125240516,0.065960005,5.498618189,10,1996,2006,parasitoid,terrestrial,n,Hymenoptera
CedarCreek,sweep2,Tachysphex undet,0.83654165,0.986725058,2.186030512,-2.798688555,0.707471584,0.353894625,7.377930733,10,1996,2006,parasitoid,terrestrial,n,Hymenoptera
CedarCreek,sweep2,Scaphytopius acutus,0.969803356,0.927511285,-0.916084121,1.585110515,0.734332874,0.585593079,6.577215941,10,1996,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep2,Lygus lineolaris,1.210426511,0.289947835,-0.182157461,0.337904832,0.82808385,0.822122156,4.182016581,10,1996,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep2,Euschistus servus(euschistoides),0.523417745,0.460010826,1.247396485,-2.515203393,0.088849307,0.055846827,7.85738882,10,1996,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep2,Stroggylocephalus mixtus,1.13189548,0.987239073,2.518165678,-2.926093003,0.715509684,0.402581348,6.170359881,10,1996,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep2,Arphia undet,1.13189548,0.987239073,2.518165678,-2.926093003,0.715509684,0.402581348,6.170359881,10,1996,2006,herbivore,terrestrial,n,Orthoptera
CedarCreek,sweep2,Schistocerca emarginata,0.524269696,0.999999963,-0.086605972,-1.612196952,0.999974827,0.503064209,9.297221148,10,1996,2006,herbivore,terrestrial,n,Orthoptera
CedarCreek,sweep2,Chaetocnema parcepunctata,0.870640283,0.975064511,2.188312689,-2.839022955,0.615578662,0.348086731,7.175081281,10,1996,2006,herbivore,terrestrial,n,Coleoptera
CedarCreek,sweep2,Philaenus spumarius,0.195049637,0.524603653,1.246233879,-2.729097694,0.019368264,0.005952806,11.93853122,10,1996,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep2,Aphrodes undet,1.03929512,0.999999962,-0.665976344,-0.492589486,0.999860161,0.88282467,6.560054117,10,1996,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep2,Araneus undet,0.538123474,0.318239369,0.928474394,-2.099564625,0.134150082,0.067817504,7.47584474,10,1996,2006,carnivore,terrestrial,n,Araneae
CedarCreek,sweep2,Methocha stygia,1.131895478,0.987239071,2.518165669,-2.926093007,0.715509666,0.402581346,6.170359881,10,1996,2006,carnivore,terrestrial,n,Hymenoptera
CedarCreek,sweep2,Opetiophora straminea,0.267042456,0.999999843,2.026494481,-2.592028819,0.998301373,0.152852225,11.99561501,10,1996,2006,omnivore,terrestrial,n,Diptera
CedarCreek,sweep2,Nesosteles neglectus,1.535644968,0.993332402,-1.460541693,-0.032860997,0.895165967,0.99347298,4.973037149,10,1996,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep2,Pardalophora apiculata,0.919022196,-0.295072629,0.290430208,-0.675206723,0.53363455,0.438888739,4.319050757,10,1996,2006,herbivore,terrestrial,n,Orthoptera
CedarCreek,sweep2,Sinea diadema,0.334507618,-0.512419188,0.970367966,-2.151147267,0.003459788,0.001253559,7.98917239,10,1996,2006,carnivore,terrestrial,n,Hemiptera
CedarCreek,sweep2,Telenomus undet,1.021188474,0.386864619,0.602353663,-1.214687397,0.486712757,0.429984523,5.041231782,10,1996,2006,herbivore,terrestrial,n,Hymenoptera
CedarCreek,sweep2,Parabolocratus undet,0.643607478,-0.310818636,-0.820806378,1.787301886,0.05732105,0.031576837,5.718204711,10,1996,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep2,Cedusa undet,1.136109435,0.185657633,0.4511459,-0.924259349,0.54408669,0.493758973,4.252672673,10,1996,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep2,Formica obscuripes,0.435870369,0.317470149,-1.155067192,2.608712986,0.050032699,0.0194164,8.317412775,10,1996,2006,omnivore,terrestrial,n,Hymenoptera
CedarCreek,sweep2,Phoetaliotes nebrascensis,0.549521806,0.431726335,0.986470357,-2.257482201,0.160655749,0.078676768,7.606637115,10,1996,2006,herbivore,terrestrial,n,Orthoptera
CedarCreek,sweep2,Chorthippus curtipennis,0.826912952,0.862504129,1.279912564,-1.718824094,0.485662926,0.482596607,7.007103014,10,1996,2006,herbivore,terrestrial,n,Orthoptera
CedarCreek,sweep2,Cyclotelus undet,0.527391044,-0.211774907,1.058714648,-2.286453739,0.017985937,0.008564909,6.675076771,10,1996,2006,detritivore,terrestrial,n,Diptera
CedarCreek,sweep2,Bocchus undet,0.888600804,-0.196155177,0.607187073,-1.33581156,0.23085574,0.161611437,4.613283576,10,1996,2006,parasitoid,terrestrial,n,Hymenoptera
CedarCreek,sweep2,Melanoplus angustipennis,0.29833991,-0.028454744,1.231084131,-2.704921083,0.003806218,0.001324244,9.247303731,10,1996,2006,herbivore,terrestrial,n,Orthoptera
CedarCreek,sweep2,Chrysopa undet,1.088823189,0.589305185,0.265324962,-0.32401071,0.816434202,0.866655453,5.200264957,10,1996,2006,omnivore,terrestrial,n,Neuroptera
CedarCreek,sweep2,Lestes unguiculatus,1.13189548,0.987239073,2.518165678,-2.926093003,0.715509684,0.402581348,6.170359881,10,1996,2006,carnivore,terrestrial,n,Odonata
CedarCreek,sweep2,Araneus pratense,1.171594578,0.139793706,0.158127204,-0.260190761,0.825567618,0.841740999,4.051849344,10,1996,2006,carnivore,terrestrial,n,Araneae
CedarCreek,sweep2,Coleoptera undet,0.714496666,0.382640416,0.909556778,-2.042471239,0.222568757,0.131936759,6.461775799,10,1996,2006,varies,,,Coleoptera
CedarCreek,sweep2,Aphelonema histrionica,0.450138908,-0.540302956,0.741709602,-1.74986279,0.02544165,0.008574523,6.749595145,10,1996,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep2,Ceutorhynchus undet,0.795492928,0.224539409,0.820955609,-1.796061123,0.220453424,0.145602672,5.74539484,10,1996,2006,herbivore,terrestrial,n,Coleoptera
CedarCreek,sweep2,Chamaemyia undet,1.011655886,-0.108824975,0.318929181,-0.690051386,0.564517278,0.500600047,4.234042794,10,1996,2006,carnivore,terrestrial,n,Diptera
CedarCreek,sweep2,Pseudodinia undet,0.748259734,-0.122640375,-0.789046052,1.7241883,0.118997248,0.072425205,5.418349407,10,1996,2006,carnivore,terrestrial,n,Diptera
CedarCreek,sweep2,Phaonia undet,0.801362978,-0.330559779,0.493124428,-1.083830021,0.261130366,0.19060172,4.808864792,10,1996,2006,detritivore,terrestrial,n,Diptera
CedarCreek,sweep2,Dictyna undet,0.875096133,0.322694517,0.612501784,-1.315219646,0.415757588,0.332019518,5.539009124,10,1996,2006,carnivore,terrestrial,n,Araneae
CedarCreek,sweep2,Spilochalcis undet,1.066995159,0.829237584,-0.707577155,2.300347519,0.701645175,0.38903352,5.88857019,10,1996,2006,parasitoid,terrestrial,n,Hymenoptera
CedarCreek,sweep2,Myzinum carolinianum(collare),1.131895478,0.987239071,2.518165669,-2.926093007,0.715509666,0.402581346,6.170359881,10,1996,2006,parasitoid,terrestrial,n,Hymenoptera
CedarCreek,sweep2,Xysticus undet,0.527812834,-0.257213566,1.008041922,-2.219175975,0.019649999,0.008658486,6.598756614,10,1996,2006,carnivore,terrestrial,n,Araneae
CedarCreek,sweep2,Trupanea actinobola,1.187738713,0.999999815,-0.858767581,-1.372259579,0.999629402,0.702082672,6.026019385,10,1996,2006,herbivore,terrestrial,n,Diptera
CedarCreek,sweep2,Chelonus(s.str.) undet,0.97326301,-0.190094985,-0.223270829,0.50374486,0.662045026,0.595014373,4.258959273,10,1996,2006,omnivore,terrestrial,n,Hymenoptera
CedarCreek,sweep2,Metopius undet,1.060137551,0.989058057,1.37357928,-0.000877865,0.848633435,0.999788715,6.439148398,10,1996,2006,parasitoid,terrestrial,n,Hymenoptera
CedarCreek,sweep2,Calliscelio undet,1.100614502,0.177341786,0.443944241,-0.98659783,0.541219541,0.456214649,4.365426547,10,1996,2006,parasitoid ,terrestrial,n,Hymenoptera
CedarCreek,sweep2,Dialictus laevissimus,1.13189548,0.987239073,2.518165678,-2.926093003,0.715509684,0.402581348,6.170359881,10,1996,2006,herbivore,terrestrial,y,Hymenoptera
CedarCreek,sweep2,Hippodamia convergens,1.143080179,0.169478174,-0.252676044,0.587252659,0.728952105,0.657609171,4.200601514,10,1996,2006,carnivore,terrestrial,n,Coleoptera
CedarCreek,sweep2,Bembix undet,0.744027328,0.267703257,0.86582288,-1.860394999,0.20178734,0.134728192,6.088849638,10,1996,2006,carnivore,terrestrial,n,Hymenoptera
CedarCreek,sweep2,Doratura stylata,1.564087182,0.907515808,-0.359867695,2.149382886,0.905427178,0.549068655,4.599257839,10,1996,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep2,Stictocephala undet,0.925874316,-0.28518466,0.105249513,-0.284634856,0.82132718,0.742544523,4.305437728,10,1996,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep2,Cyphon variabilis,0.92395344,-0.02122122,0.595157572,-1.307360123,0.303294428,0.224446151,4.73724586,10,1996,2006,herbivore,terrestrial,n,Coleoptera
CedarCreek,sweep2,Nephrotoma? undet,0.453985489,-0.695580045,0.547896134,-1.028824871,0.060256402,0.059909854,6.38967526,10,1996,2006,none,terrestrial,n,Diptera
CedarCreek,sweep2,Meromyza americana,0.748422874,0.153725123,0.862728927,-1.891069392,0.163152855,0.100714352,5.867948463,10,1996,2006,carnivore,terrestrial,n,Diptera
CedarCreek,sweep2,Thaumatomyia glabra,0.907196777,0.245216242,0.638205813,-1.461725796,0.370511114,0.261855334,5.255975177,10,1996,2006,carnivore,terrestrial,n,Diptera
CedarCreek,sweep2,Nostima undet,0.987904989,-0.139772547,0.363781336,-0.771882154,0.49849033,0.438672784,4.279646449,10,1996,2006,herbivore,terrestrial,n,Diptera
CedarCreek,sweep2,Philanthus undet,0.523008773,-0.522101436,0.602725394,-1.385044057,0.075057933,0.036025961,6.183522437,10,1996,2006,parasitoid,terrestrial,y,Hymenoptera
CedarCreek,sweep2,Ascogaster undet,1.131895478,0.987239071,2.518165669,-2.926093007,0.715509666,0.402581346,6.170359881,10,1996,2006,parasitoid ,terrestrial,n,Hymenoptera
CedarCreek,sweep2,Myrmica emeryana,1.037570388,0.011110662,0.411938507,-0.905436818,0.503273977,0.424894376,4.325616915,10,1996,2006,omnivore,terrestrial,n,Hymenoptera
CedarCreek,sweep2,Mesostenus undet,1.131895478,0.987239071,2.518165669,-2.926093007,0.715509666,0.402581346,6.170359881,10,1996,2006,parasitoid,terrestrial,n,Hymenoptera
CedarCreek,sweep2,Conocephalus strictus,0.884527139,0.447955463,0.841500695,-1.842148219,0.337733617,0.238121396,5.734654374,10,1996,2006,herbivore,terrestrial,n,Orthoptera
CedarCreek,sweep2,Typhlocyba undet,1.23565876,0.331619489,0.059475234,-0.404867528,0.946314451,0.797482247,4.175290028,10,1996,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep2,Cerceris undet,0.903305443,0.561401041,0.574474645,-1.363361785,0.568955432,0.432254571,5.886031457,10,1996,2006,parasitoid,terrestrial,n,Hymenoptera
CedarCreek,sweep2,Notoxus bifasciatus,0.839258338,0.999999979,0.137431229,-1.8501651,0.999975949,0.542535871,7.415171881,10,1996,2006,omnivore,terrestrial,n,Coleoptera
CedarCreek,sweep2,Mesorhaga undet,0.643786942,0.968319396,0.000937834,-1.070903738,0.999773241,0.670262332,8.358058311,10,1996,2006,omnivore,terrestrial,n,Diptera
CedarCreek,sweep2,Hippodamia parenthesis,0.604806699,-0.463932179,0.626588146,-1.288759581,0.091985439,0.067845156,5.707594589,10,1996,2006,carnivore,terrestrial,n,Coleoptera
CedarCreek,sweep2,Sitona flavescens,1.727600118,0.975493889,0.793129008,1.329958342,0.897291972,0.748970254,4.435610797,10,1996,2006,herbivore,terrestrial,n,Coleoptera
CedarCreek,sweep2,Evylaeus undet,0.906912032,0.555969829,0.814861997,-1.667924322,0.421450087,0.339451972,5.858316564,10,1996,2006,herbivore,terrestrial,n,Hymenoptera
CedarCreek,sweep2,Pitedia persimilis,1.109723822,0.458332772,0.209482043,-0.390458158,0.828534876,0.817330988,4.848083399,10,1996,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep2,Lygus elisus,1.13189548,0.987239073,2.518165678,-2.926093003,0.715509684,0.402581348,6.170359881,10,1996,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep2,Agapostemon undet,1.166666611,0.99999995,2.592724419,-2.59272465,0.999414688,0.471361672,6.097622407,10,1996,2006,herbivore,terrestrial,y,Hymenoptera
CedarCreek,sweep2,Leiophron undet,0.465870961,0.996236898,2.022933336,-2.509603528,0.803638947,0.27764889,9.755241698,10,1996,2006,parasitoid ,terrestrial,n,Hymenoptera
CedarCreek,sweep2,Ligyrocoris diffusus,0.967131757,-0.134951781,0.366321949,-0.826054899,0.492545881,0.40518036,4.372351319,10,1996,2006,omnivore,terrestrial,n,Hemiptera
CedarCreek,sweep2,Draeculacephala undet,0.84118807,0.031851461,0.72946227,-1.612767641,0.212127301,0.139998787,5.198613947,10,1996,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep2,Dasymutilla undet,0.888942608,0.979276806,1.392233458,-1.129659165,0.771844034,0.706789326,7.107303229,10,1996,2006,omnivore,terrestrial,n,Hymenoptera
CedarCreek,sweep2,Condylostylus undet,0.391799424,-0.427457886,1.027022189,-2.277310581,0.005115183,0.001896601,7.507951273,10,1996,2006,omnivore,terrestrial,n,Diptera
CedarCreek,sweep2,Scudderia undet,0.883849577,-0.029578644,0.631450055,-1.398236118,0.2641218,0.185591279,4.901280384,10,1996,2006,herbivore,terrestrial,n,Orthoptera
CedarCreek,sweep2,Centrinaspis? undet,0.820877174,0.693509019,0.506025879,-1.387238551,0.669222151,0.472895034,6.574437153,10,1996,2006,herbivore,terrestrial,n,Coleoptera
